School Code,Teacher,Date,Julian,Tree ID,Species Code,Total Buds,Open Buds,Leaf Length (cm)
GRH,Van Valkenburg,2010-05-03,123,16,WB,11,10,8
GRH,Van Valkenburg,2010-05-03,123,19,YB,12,12,5
GRH,Van Valkenburg,2010-05-03,123,20,YB,12,12,4
GRH,Van Valkenburg,2010-05-03,123,21,RM,12,6,5
GRH,Van Valkenburg,2010-05-03,123,22,RM,10,10,2.3
GRH,Van Valkenburg,2010-05-03,123,23,WA,12,0,0
GRH,Van Valkenburg,2010-05-03,123,24,WA,12,0,0
GRH,Van Valkenburg,2010-05-03,123,25,WB,11,11,5
GRH,Van Valkenburg,2010-05-03,123,26,BX,12,12,18
GRH,Van Valkenburg,2010-05-03,123,27,BX,12,12,8
GRH,Van Valkenburg,2010-05-03,123,28,BC,12,12,4.5
GRH,Van Valkenburg,2010-05-03,123,29,GB,12,12,5
GRH,Van Valkenburg,2010-05-03,123,30,BC,12,12,4.5
GRH,Van Valkenburg,2010-05-03,123,31,AP,12,12,4
GRH,Van Valkenburg,2010-05-03,123,32,AP,12,12,5
GRH,Van Valkenburg,2010-05-03,123,33,RM,12,12,5
GRH,Van Valkenburg,2010-05-04,124,9,RO,12,7,7.5
GRH,Van Valkenburg,2010-05-04,124,12,BC,11,11,4.3
GRH,Van Valkenburg,2010-05-11,131,3,BE,9,9,13
GRH,Van Valkenburg,2010-05-11,131,6,TA,12,12,5
GRH,Van Valkenburg,2010-05-11,131,7,GB,10,9,4
GRH,Van Valkenburg,2010-05-11,131,9,RO,11,11,15.5
GRH,Van Valkenburg,2010-05-11,131,11,LA,10,10,5.5
GRH,Van Valkenburg,2010-05-11,131,12,BC,11,11,5
GRH,Van Valkenburg,2010-05-11,131,14,TA,9,9,6
GRH,Van Valkenburg,2010-05-11,131,14,LA,12,12,7
GRH,Van Valkenburg,2010-05-11,131,15,BE,12,12,17
GRH,Van Valkenburg,2010-05-11,131,16,WB,11,10,10
GRH,Van Valkenburg,2010-05-11,131,19,YB,12,12,5
GRH,Van Valkenburg,2010-05-11,131,20,YB,12,12,7
GRH,Van Valkenburg,2010-05-11,131,21,RM,12,6,8
GRH,Van Valkenburg,2010-05-11,131,22,RM,10,10,3.2
GRH,Van Valkenburg,2010-05-11,131,23,WA,12,0,0
GRH,Van Valkenburg,2010-05-11,131,24,WA,12,0,0
GRH,Van Valkenburg,2010-05-11,131,25,WB,11,11,7
GRH,Van Valkenburg,2010-05-11,131,26,BX,12,12,22
GRH,Van Valkenburg,2010-05-11,131,27,BX,12,12,8.5
GRH,Van Valkenburg,2010-05-11,131,28,BC,12,12,5
GRH,Van Valkenburg,2010-05-11,131,29,GB,12,12,5
GRH,Van Valkenburg,2010-05-11,131,30,BC,12,12,5
GRH,Van Valkenburg,2010-05-11,131,31,AP,12,12,5
GRH,Van Valkenburg,2010-05-11,131,32,AP,12,12,6
GRH,Van Valkenburg,2010-05-11,131,33,RM,12,12,6
GRH,Van Valkenburg,2010-05-20,140,16,WB,10,10,11
GRH,Van Valkenburg,2010-05-20,140,20,YB,12,12,8
GRH,Van Valkenburg,2010-05-20,140,22,RM,10,10,8
GRH,Van Valkenburg,2010-05-20,140,23,WA,12,9,28
GRH,Van Valkenburg,2010-05-20,140,24,WA,12,0,0
GRH,Van Valkenburg,2010-05-21,141,3,BE,9,9,14
GRH,Van Valkenburg,2010-05-21,141,6,TA,12,12,5
GRH,Van Valkenburg,2010-05-21,141,7,GB,10,10,6
GRH,Van Valkenburg,2010-05-21,141,8,RO,12,12,13.1
GRH,Van Valkenburg,2010-05-21,141,9,RO,11,11,20.5
GRH,Van Valkenburg,2010-05-21,141,11,LA,10,10,10
GRH,Van Valkenburg,2010-05-21,141,12,BC,10,10,7
GRH,Van Valkenburg,2010-05-21,141,14,TA,9,9,6.1
GRH,Van Valkenburg,2010-05-21,141,14,LA,12,12,8
GRH,Van Valkenburg,2010-05-21,141,15,BE,12,12,17
GRH,Van Valkenburg,2010-05-21,141,19,YB,12,12,6
GRH,Van Valkenburg,2010-05-21,141,21,RM,12,6,9.5
GRH,Van Valkenburg,2010-05-21,141,25,WB,11,11,7
GRH,Van Valkenburg,2010-05-21,141,26,BX,12,12,30
GRH,Van Valkenburg,2010-05-21,141,27,BX,12,12,10
GRH,Van Valkenburg,2010-05-21,141,28,BC,12,12,7
GRH,Van Valkenburg,2010-05-21,141,29,GB,12,12,6
GRH,Van Valkenburg,2010-05-21,141,30,BC,12,12,5.8
GRH,Van Valkenburg,2010-05-21,141,31,AP,12,12,6
GRH,Van Valkenburg,2010-05-21,141,32,AP,12,12,7
GRH,Van Valkenburg,2010-05-24,144,20,YB,12,12,8.5
GRH,Van Valkenburg,2010-05-24,144,22,RM,10,10,8.2
GRH,Van Valkenburg,2010-05-24,144,23,WA,12,9,31
GRH,Van Valkenburg,2010-05-24,144,24,WA,12,0,0
GRH,Van Valkenburg,2010-05-26,146,3,BE,10,6,14
GRH,Van Valkenburg,2010-05-26,146,6,TA,12,12,5.5
GRH,Van Valkenburg,2010-05-26,146,28,BC,12,12,7.5
GRH,Van Valkenburg,2010-05-26,146,30,BC,12,12,6.2
GRH,Van Valkenburg,2010-05-26,146,31,AP,12,12,6.5
GRH,Van Valkenburg,2010-05-26,146,32,AP,12,12,7
GRH,Van Valkenburg,2010-05-26,146,33,RM,12,12,9
GRH,Van Valkenburg,2011-04-02,92,3,BE,12,0,0
GRH,Van Valkenburg,2011-04-11,101,3,BE,12,0,0
GRH,Van Valkenburg,2011-04-11,101,7,GB,12,0,0
GRH,Van Valkenburg,2011-04-11,101,8,RO,12,0,0
GRH,Van Valkenburg,2011-04-11,101,9,RO,12,0,0
GRH,Van Valkenburg,2011-04-11,101,11,LA,12,0,0
GRH,Van Valkenburg,2011-04-11,101,12,BC,12,0,0
GRH,Van Valkenburg,2011-04-11,101,13,TA,12,0,0
GRH,Van Valkenburg,2011-04-11,101,14,LA,11,0,0
GRH,Van Valkenburg,2011-04-11,101,15,BE,12,12,0
GRH,Van Valkenburg,2011-04-11,101,16,WB,12,0,0
GRH,Van Valkenburg,2011-04-11,101,21,RM,12,0,0
GRH,Van Valkenburg,2011-04-11,101,25,WB,12,0,0
GRH,Van Valkenburg,2011-04-11,101,27,BX,12,0,0
GRH,Van Valkenburg,2011-04-11,101,31,AP,12,0,0
GRH,Van Valkenburg,2011-04-11,101,32,AP,12,0,0
GRH,Van Valkenburg,2011-04-11,101,33,RM,12,0,0
GRH,Van Valkenburg,2011-04-11,101,34,BC,12,0,0
GRH,Van Valkenburg,2011-04-11,101,35,GB,12,0,0
GRH,Van Valkenburg,2011-04-15,105,3,BE,12,0,0
GRH,Van Valkenburg,2011-04-15,105,6,TA,12,0,0
GRH,Van Valkenburg,2011-04-15,105,7,GB,12,0,0
GRH,Van Valkenburg,2011-04-15,105,9,RO,12,0,0
GRH,Van Valkenburg,2011-04-15,105,11,LA,12,0,0
GRH,Van Valkenburg,2011-04-15,105,12,BC,12,0,0
GRH,Van Valkenburg,2011-04-15,105,13,TA,12,0,0
GRH,Van Valkenburg,2011-04-15,105,14,LA,11,0,0
GRH,Van Valkenburg,2011-04-15,105,15,BE,12,12,0
GRH,Van Valkenburg,2011-04-15,105,16,WB,12,0,0
GRH,Van Valkenburg,2011-04-15,105,21,RM,12,0,0
GRH,Van Valkenburg,2011-04-15,105,25,WB,12,0,0
GRH,Van Valkenburg,2011-04-15,105,31,AP,12,0,0
GRH,Van Valkenburg,2011-04-15,105,32,AP,12,0,0
GRH,Van Valkenburg,2011-04-15,105,33,RM,12,0,0
GRH,Van Valkenburg,2011-04-15,105,34,BC,12,0,0
GRH,Van Valkenburg,2011-04-15,105,35,GB,12,0,0
GRH,Van Valkenburg,2011-04-26,116,3,BE,12,0,0
GRH,Van Valkenburg,2011-04-26,116,6,TA,12,0,0
GRH,Van Valkenburg,2011-04-26,116,7,GB,12,0,0
GRH,Van Valkenburg,2011-04-26,116,8,RO,12,0,0
GRH,Van Valkenburg,2011-04-26,116,9,RO,12,0,0
GRH,Van Valkenburg,2011-04-26,116,11,LA,12,0,0
GRH,Van Valkenburg,2011-04-26,116,12,BC,12,12,1
GRH,Van Valkenburg,2011-04-26,116,13,TA,12,5,1
GRH,Van Valkenburg,2011-04-26,116,25,WB,12,0,0
GRH,Van Valkenburg,2011-04-26,116,27,BX,12,0,0
GRH,Van Valkenburg,2011-04-26,116,31,AP,12,12,3
GRH,Van Valkenburg,2011-04-26,116,32,AP,12,0,0
GRH,Van Valkenburg,2011-04-26,116,33,RM,12,0,0
GRH,Van Valkenburg,2011-04-27,117,14,LA,11,0,0
GRH,Van Valkenburg,2011-04-27,117,34,BC,12,5,0.7
GRH,Van Valkenburg,2011-04-27,117,35,GB,12,0,0
GRH,Van Valkenburg,2011-04-29,119,3,BE,12,0,0
GRH,Van Valkenburg,2011-04-29,119,6,TA,12,11,3.7
GRH,Van Valkenburg,2011-04-29,119,9,RO,12,0,0
GRH,Van Valkenburg,2011-04-29,119,11,LA,12,0,0
GRH,Van Valkenburg,2011-04-29,119,12,BC,12,12,2
GRH,Van Valkenburg,2011-04-29,119,13,TA,12,9,2
GRH,Van Valkenburg,2011-04-29,119,15,BE,12,12,0
GRH,Van Valkenburg,2011-04-29,119,16,WB,12,0,0
GRH,Van Valkenburg,2011-04-29,119,21,RM,12,0,0
GRH,Van Valkenburg,2011-04-29,119,25,WB,12,0,0
GRH,Van Valkenburg,2011-04-29,119,27,BX,12,6,0.5
GRH,Van Valkenburg,2011-04-29,119,31,AP,12,12,3
GRH,Van Valkenburg,2011-04-29,119,32,AP,10,10,1
GRH,Van Valkenburg,2011-04-29,119,33,RM,12,0,0
GRH,Van Valkenburg,2011-04-29,119,34,BC,12,6,1.5
GRH,Van Valkenburg,2011-04-29,119,35,GB,12,0,0
GRH,Van Valkenburg,2011-05-02,122,6,TA,12,12,3.9
GRH,Van Valkenburg,2011-05-02,122,7,GB,12,0,0
GRH,Van Valkenburg,2011-05-02,122,8,RO,12,0,0
GRH,Van Valkenburg,2011-05-02,122,9,RO,12,0,0
GRH,Van Valkenburg,2011-05-02,122,11,LA,12,0,0
GRH,Van Valkenburg,2011-05-02,122,12,BC,12,12,2
GRH,Van Valkenburg,2011-05-02,122,13,TA,12,9,3
GRH,Van Valkenburg,2011-05-02,122,14,LA,11,0,0
GRH,Van Valkenburg,2011-05-02,122,15,BE,12,12,0
GRH,Van Valkenburg,2011-05-02,122,16,WB,12,3,2
GRH,Van Valkenburg,2011-05-02,122,21,RM,12,0,0
GRH,Van Valkenburg,2011-05-02,122,25,WB,12,0,0
GRH,Van Valkenburg,2011-05-02,122,27,BX,12,6,4
GRH,Van Valkenburg,2011-05-02,122,31,AP,12,12,3.5
GRH,Van Valkenburg,2011-05-02,122,32,AP,10,10,1.5
GRH,Van Valkenburg,2011-05-02,122,33,RM,12,0,0
GRH,Van Valkenburg,2011-05-02,122,34,BC,12,8,2
GRH,Van Valkenburg,2011-05-02,122,35,GB,9,9,1.5
GRH,Van Valkenburg,2011-05-06,126,9,RO,12,0,0
GRH,Van Valkenburg,2011-05-06,126,11,LA,12,0,0
GRH,Van Valkenburg,2011-05-06,126,12,BC,12,12,2
GRH,Van Valkenburg,2011-05-09,129,3,BE,12,0,0
GRH,Van Valkenburg,2011-05-09,129,6,TA,12,12,4.2
GRH,Van Valkenburg,2011-05-09,129,7,GB,12,12,7
GRH,Van Valkenburg,2011-05-09,129,8,RO,12,12,3
GRH,Van Valkenburg,2011-05-09,129,9,RO,12,0,0
GRH,Van Valkenburg,2011-05-09,129,11,LA,12,0,0
GRH,Van Valkenburg,2011-05-09,129,12,BC,12,12,3.5
GRH,Van Valkenburg,2011-05-09,129,13,TA,12,11,3.5
GRH,Van Valkenburg,2011-05-09,129,14,LA,11,11,2.5
GRH,Van Valkenburg,2011-05-09,129,15,BE,12,12,7.5
GRH,Van Valkenburg,2011-05-09,129,16,WB,12,11,5
GRH,Van Valkenburg,2011-05-09,129,21,RM,12,9,2.3
GRH,Van Valkenburg,2011-05-09,129,25,WB,12,6,6
GRH,Van Valkenburg,2011-05-09,129,27,BX,12,12,6
GRH,Van Valkenburg,2011-05-09,129,31,AP,12,12,4
GRH,Van Valkenburg,2011-05-09,129,32,AP,10,10,2.5
GRH,Van Valkenburg,2011-05-09,129,33,RM,12,3,4
GRH,Van Valkenburg,2011-05-09,129,34,BC,12,12,4
GRH,Van Valkenburg,2011-05-09,129,35,GB,9,9,2
GRH,Van Valkenburg,2011-05-15,135,8,RO,12,0,0
GRH,Van Valkenburg,2011-05-16,136,3,BE,12,12,11
GRH,Van Valkenburg,2011-05-16,136,6,TA,12,12,4.5
GRH,Van Valkenburg,2011-05-16,136,7,GB,12,12,7.5
GRH,Van Valkenburg,2011-05-16,136,8,RO,12,12,6
GRH,Van Valkenburg,2011-05-16,136,9,RO,12,4,5.5
GRH,Van Valkenburg,2011-05-16,136,11,LA,12,12,6
GRH,Van Valkenburg,2011-05-16,136,12,BC,12,12,5
GRH,Van Valkenburg,2011-05-16,136,13,TA,12,12,5
GRH,Van Valkenburg,2011-05-16,136,14,LA,11,11,3
GRH,Van Valkenburg,2011-05-16,136,25,WB,12,6,6
GRH,Van Valkenburg,2011-05-16,136,27,BX,12,12,8
GRH,Van Valkenburg,2011-05-16,136,31,AP,12,12,9
GRH,Van Valkenburg,2011-05-16,136,32,AP,10,10,2.5
GRH,Van Valkenburg,2011-05-16,136,33,RM,12,12,4
GRH,Van Valkenburg,2011-05-16,136,34,BC,12,12,6
GRH,Van Valkenburg,2011-05-20,140,6,TA,12,12,6
GRH,Van Valkenburg,2011-05-20,140,8,RO,12,12,6
GRH,Van Valkenburg,2011-05-20,140,9,RO,12,7,8
GRH,Van Valkenburg,2012-03-30,90,3,BE,12,0,0
GRH,Van Valkenburg,2012-03-30,90,6,TA,12,0,0
GRH,Van Valkenburg,2012-03-30,90,7,GB,12,0,0
GRH,Van Valkenburg,2012-03-30,90,8,RO,12,0,0
GRH,Van Valkenburg,2012-03-30,90,9,RO,12,0,0
GRH,Van Valkenburg,2012-03-30,90,11,LA,12,0,0
GRH,Van Valkenburg,2012-03-30,90,13,TA,12,0,0
GRH,Van Valkenburg,2012-03-30,90,14,LA,12,0,0
GRH,Van Valkenburg,2012-03-30,90,15,BE,12,0,0
GRH,Van Valkenburg,2012-03-30,90,16,WB,12,0,0
GRH,Van Valkenburg,2012-03-30,90,25,WB,12,0,0
GRH,Van Valkenburg,2012-03-30,90,27,BX,12,0,0
GRH,Van Valkenburg,2012-03-30,90,31,AP,12,12,1
GRH,Van Valkenburg,2012-03-30,90,32,AP,12,0,0
GRH,Van Valkenburg,2012-03-30,90,33,RM,12,0,0
GRH,Van Valkenburg,2012-03-30,90,35,GB,12,0,0
GRH,Van Valkenburg,2012-03-30,90,36,YB,12,0,0
GRH,Van Valkenburg,2012-03-30,90,37,YB,12,0,0
GRH,Van Valkenburg,2012-03-30,90,38,WA,12,0,0
GRH,Van Valkenburg,2012-03-30,90,39,WA,12,0,0
GRH,Van Valkenburg,2012-03-30,90,40,BC,12,2,0.5
GRH,Van Valkenburg,2012-03-30,90,41,BC,12,12,1.1
GRH,Van Valkenburg,2012-03-30,90,42,RM,12,0,0
GRH,Van Valkenburg,2012-03-30,90,43,BX,6,0,0
GRH,Van Valkenburg,2012-04-13,104,3,BE,12,0,0
GRH,Van Valkenburg,2012-04-13,104,6,TA,12,0,0
GRH,Van Valkenburg,2012-04-13,104,7,GB,12,0,0
GRH,Van Valkenburg,2012-04-13,104,8,RO,12,0,0
GRH,Van Valkenburg,2012-04-13,104,11,LA,12,0,0
GRH,Van Valkenburg,2012-04-13,104,13,TA,12,0,0
GRH,Van Valkenburg,2012-04-13,104,14,LA,12,0,0
GRH,Van Valkenburg,2012-04-13,104,15,BE,12,0,0
GRH,Van Valkenburg,2012-04-13,104,16,WB,12,0,0
GRH,Van Valkenburg,2012-04-13,104,25,WB,12,0,0
GRH,Van Valkenburg,2012-04-13,104,27,BX,12,0,0
GRH,Van Valkenburg,2012-04-13,104,31,AP,12,12,1.5
GRH,Van Valkenburg,2012-04-13,104,32,AP,12,10,1
GRH,Van Valkenburg,2012-04-13,104,33,RM,12,0,0
GRH,Van Valkenburg,2012-04-13,104,35,GB,12,0,0
GRH,Van Valkenburg,2012-04-13,104,36,YB,12,0,0
GRH,Van Valkenburg,2012-04-13,104,37,YB,12,0,0
GRH,Van Valkenburg,2012-04-13,104,38,WA,12,0,0
GRH,Van Valkenburg,2012-04-13,104,39,WA,12,0,0
GRH,Van Valkenburg,2012-04-13,104,40,BC,12,10,1.2
GRH,Van Valkenburg,2012-04-13,104,41,BC,12,12,1.5
GRH,Van Valkenburg,2012-04-13,104,42,RM,12,0,0
GRH,Van Valkenburg,2012-04-13,104,43,BX,6,0,0
GRH,Van Valkenburg,2012-04-24,115,3,BE,12,0,0
GRH,Van Valkenburg,2012-04-24,115,6,TA,12,10,3
GRH,Van Valkenburg,2012-04-24,115,7,GB,12,4,3
GRH,Van Valkenburg,2012-04-24,115,8,RO,12,0,0
GRH,Van Valkenburg,2012-04-24,115,9,RO,12,4,4
GRH,Van Valkenburg,2012-04-24,115,11,LA,12,2,2.5
GRH,Van Valkenburg,2012-04-24,115,13,TA,12,12,5.5
GRH,Van Valkenburg,2012-04-24,115,14,LA,12,2,3
GRH,Van Valkenburg,2012-04-24,115,15,BE,12,12,7
GRH,Van Valkenburg,2012-04-24,115,16,WB,12,12,3.5
GRH,Van Valkenburg,2012-04-24,115,25,WB,12,11,3
GRH,Van Valkenburg,2012-04-24,115,27,BX,12,7,5.5
GRH,Van Valkenburg,2012-04-24,115,31,AP,12,12,3
GRH,Van Valkenburg,2012-04-24,115,32,AP,12,12,3.5
GRH,Van Valkenburg,2012-04-24,115,33,RM,12,6,3
GRH,Van Valkenburg,2012-04-24,115,35,GB,12,0,0
GRH,Van Valkenburg,2012-04-24,115,36,YB,12,12,3
GRH,Van Valkenburg,2012-04-24,115,37,YB,12,12,2.5
GRH,Van Valkenburg,2012-04-24,115,38,WA,12,0,0
GRH,Van Valkenburg,2012-04-24,115,39,WA,12,0,0
GRH,Van Valkenburg,2012-04-24,115,40,BC,12,12,1.5
GRH,Van Valkenburg,2012-04-24,115,41,BC,12,12,4
GRH,Van Valkenburg,2012-04-24,115,42,RM,12,2,2
GRH,Van Valkenburg,2012-04-24,115,43,BX,6,6,1.8
GRH,Van Valkenburg,2012-05-07,128,3,BE,12,12,9
GRH,Van Valkenburg,2012-05-07,128,6,TA,12,10,4
GRH,Van Valkenburg,2012-05-07,128,7,GB,12,6,3
GRH,Van Valkenburg,2012-05-07,128,8,RO,12,0,0
GRH,Van Valkenburg,2012-05-07,128,9,RO,12,7,8
GRH,Van Valkenburg,2012-05-07,128,11,LA,12,6,4
GRH,Van Valkenburg,2012-05-07,128,13,TA,12,12,7
GRH,Van Valkenburg,2012-05-07,128,14,LA,12,12,4
GRH,Van Valkenburg,2012-05-07,128,15,BE,12,12,13.5
GRH,Van Valkenburg,2012-05-07,128,16,WB,12,12,7
GRH,Van Valkenburg,2012-05-07,128,25,WB,12,11,5
GRH,Van Valkenburg,2012-05-07,128,27,BX,12,8,7.5
GRH,Van Valkenburg,2012-05-07,128,31,AP,12,12,5.5
GRH,Van Valkenburg,2012-05-07,128,32,AP,12,12,6
GRH,Van Valkenburg,2012-05-07,128,33,RM,12,9,4.5
GRH,Van Valkenburg,2012-05-07,128,35,GB,12,7,3
GRH,Van Valkenburg,2012-05-07,128,36,YB,12,12,3.5
GRH,Van Valkenburg,2012-05-07,128,37,YB,12,12,2.5
GRH,Van Valkenburg,2012-05-07,128,38,WA,12,5,5
GRH,Van Valkenburg,2012-05-07,128,39,WA,12,8,2.5
GRH,Van Valkenburg,2012-05-07,128,40,BC,12,12,3.5
GRH,Van Valkenburg,2012-05-07,128,41,BC,12,12,4
GRH,Van Valkenburg,2012-05-07,128,42,RM,12,12,5.5
GRH,Van Valkenburg,2012-05-07,128,43,BX,6,6,4
GRH,Van Valkenburg,2012-05-17,138,3,BE,12,12,15
GRH,Van Valkenburg,2012-05-17,138,6,TA,12,10,6
GRH,Van Valkenburg,2012-05-17,138,7,GB,12,9,3
GRH,Van Valkenburg,2012-05-17,138,8,RO,12,11,10
GRH,Van Valkenburg,2012-05-17,138,9,RO,12,8,16
GRH,Van Valkenburg,2012-05-17,138,11,LA,12,6,11.5
GRH,Van Valkenburg,2012-05-17,138,13,TA,12,12,7
GRH,Van Valkenburg,2012-05-17,138,14,LA,12,12,6
GRH,Van Valkenburg,2012-05-17,138,15,BE,12,12,15
GRH,Van Valkenburg,2012-05-17,138,16,WB,12,12,9
GRH,Van Valkenburg,2012-05-17,138,25,WB,12,11,7.5
GRH,Van Valkenburg,2012-05-17,138,27,BX,12,8,9
GRH,Van Valkenburg,2012-05-17,138,33,RM,12,9,10
GRH,Van Valkenburg,2012-05-17,138,35,GB,12,12,5.3
GRH,Van Valkenburg,2012-05-17,138,41,BC,12,12,4
GRH,Van Valkenburg,2012-05-17,138,42,RM,12,12,9
GRH,Van Valkenburg,2012-05-17,138,43,BX,6,6,9
GRH,Van Valkenburg,2012-05-21,142,31,AP,12,12,7.5
GRH,Van Valkenburg,2012-05-21,142,32,AP,12,12,10
GRH,Van Valkenburg,2012-05-21,142,36,YB,12,12,10.1
GRH,Van Valkenburg,2012-05-21,142,37,YB,12,12,11
GRH,Van Valkenburg,2012-05-21,142,38,WA,12,7,33
GRH,Van Valkenburg,2012-05-21,142,39,WA,12,12,21
GRH,Van Valkenburg,2012-05-21,142,40,BC,12,12,8
GRH,Van Valkenburg,2013-04-07,97,47,BC,12,0,NA
GRH,Van Valkenburg,2013-04-09,99,3,BE,12,0,NA
GRH,Van Valkenburg,2013-04-09,99,8,RO,12,0,NA
GRH,Van Valkenburg,2013-04-09,99,15,BE,12,0,NA
GRH,Van Valkenburg,2013-04-09,99,16,WB,12,0,NA
GRH,Van Valkenburg,2013-04-09,99,35,GB,12,0,NA
GRH,Van Valkenburg,2013-04-09,99,36,YB,12,0,NA
GRH,Van Valkenburg,2013-04-09,99,37,YB,11,0,NA
GRH,Van Valkenburg,2013-04-09,99,39,WA,13,0,NA
GRH,Van Valkenburg,2013-04-09,99,42,RM,12,0,NA
GRH,Van Valkenburg,2013-04-09,99,44,BX,9,0,NA
GRH,Van Valkenburg,2013-04-09,99,45,AP,12,0,0
GRH,Van Valkenburg,2013-04-09,99,46,BC,12,0,NA
GRH,Van Valkenburg,2013-04-09,99,48,LA,12,0,NA
GRH,Van Valkenburg,2013-04-16,106,6,TA,12,0,NA
GRH,Van Valkenburg,2013-04-16,106,7,GB,12,0,NA
GRH,Van Valkenburg,2013-04-16,106,8,RO,6,0,NA
GRH,Van Valkenburg,2013-04-16,106,9,RO,12,0,NA
GRH,Van Valkenburg,2013-04-16,106,15,BE,12,0,NA
GRH,Van Valkenburg,2013-04-16,106,16,WB,12,0,NA
GRH,Van Valkenburg,2013-04-16,106,35,GB,12,0,NA
GRH,Van Valkenburg,2013-04-16,106,42,RM,12,0,NA
GRH,Van Valkenburg,2013-04-16,106,43,AP,11,0,0
GRH,Van Valkenburg,2013-04-16,106,44,BX,9,0,NA
GRH,Van Valkenburg,2013-04-16,106,45,AP,12,0,0
GRH,Van Valkenburg,2013-04-16,106,46,BC,12,0,NA
GRH,Van Valkenburg,2013-04-16,106,47,BC,12,0,NA
GRH,Van Valkenburg,2013-04-16,106,48,LA,12,0,NA
GRH,Van Valkenburg,2013-04-18,108,6,TA,12,0,NA
GRH,Van Valkenburg,2013-04-18,108,9,RO,12,0,NA
GRH,Van Valkenburg,2013-04-18,108,13,TA,12,0,NA
GRH,Van Valkenburg,2013-04-18,108,33,RM,12,0,NA
GRH,Van Valkenburg,2013-04-18,108,35,GB,12,0,NA
GRH,Van Valkenburg,2013-04-18,108,36,YB,12,0,NA
GRH,Van Valkenburg,2013-04-18,108,37,YB,11,0,0
GRH,Van Valkenburg,2013-04-24,114,3,BE,12,0,NA
GRH,Van Valkenburg,2013-04-24,114,15,BE,12,0,NA
GRH,Van Valkenburg,2013-04-24,114,16,WB,12,0,NA
GRH,Van Valkenburg,2013-04-24,114,27,BX,12,0,NA
GRH,Van Valkenburg,2013-04-24,114,36,YB,12,0,NA
GRH,Van Valkenburg,2013-04-24,114,37,YB,11,0,NA
GRH,Van Valkenburg,2013-04-24,114,38,WA,12,0,0
GRH,Van Valkenburg,2013-04-24,114,39,WA,12,0,NA
GRH,Van Valkenburg,2013-04-24,114,42,RM,12,0,NA
GRH,Van Valkenburg,2013-04-24,114,43,AP,11,0,0
GRH,Van Valkenburg,2013-04-24,114,45,AP,12,0,0
GRH,Van Valkenburg,2013-04-24,114,46,BC,12,12,0.5
GRH,Van Valkenburg,2013-04-24,114,47,BC,12,12,1
GRH,Van Valkenburg,2013-04-24,114,48,LA,12,0,NA
GRH,Van Valkenburg,2013-04-25,115,6,TA,12,0,NA
GRH,Van Valkenburg,2013-04-25,115,7,GB,12,0,NA
GRH,Van Valkenburg,2013-04-25,115,8,RO,12,0,NA
GRH,Van Valkenburg,2013-04-25,115,9,RO,12,0,NA
GRH,Van Valkenburg,2013-04-25,115,13,TA,12,0,NA
GRH,Van Valkenburg,2013-04-25,115,14,LA,12,0,NA
GRH,Van Valkenburg,2013-04-25,115,33,RM,12,0,NA
GRH,Van Valkenburg,2013-04-25,115,35,GB,12,0,NA
GRH,Van Valkenburg,2013-04-30,120,6,TA,11,0,NA
GRH,Van Valkenburg,2013-04-30,120,7,GB,12,0,NA
GRH,Van Valkenburg,2013-04-30,120,8,RO,6,0,2
GRH,Van Valkenburg,2013-04-30,120,9,RO,12,0,NA
GRH,Van Valkenburg,2013-04-30,120,13,TA,12,8,7
GRH,Van Valkenburg,2013-04-30,120,14,LA,12,0,NA
GRH,Van Valkenburg,2013-04-30,120,15,BE,12,0,NA
GRH,Van Valkenburg,2013-04-30,120,16,WB,12,0,NA
GRH,Van Valkenburg,2013-04-30,120,25,WB,12,0,0
GRH,Van Valkenburg,2013-04-30,120,27,BX,12,3,1
GRH,Van Valkenburg,2013-04-30,120,33,RM,12,0,NA
GRH,Van Valkenburg,2013-04-30,120,35,GB,12,0,NA
GRH,Van Valkenburg,2013-04-30,120,43,AP,11,10,1.5
GRH,Van Valkenburg,2013-04-30,120,44,BX,9,7,1.7
GRH,Van Valkenburg,2013-04-30,120,45,AP,12,11,2
GRH,Van Valkenburg,2013-04-30,120,47,BC,12,12,1.5
GRH,Van Valkenburg,2013-04-30,120,48,LA,12,0,NA
GRH,Van Valkenburg,2013-05-02,122,3,BE,12,0,NA
GRH,Van Valkenburg,2013-05-02,122,36,YB,12,12,2
GRH,Van Valkenburg,2013-05-02,122,37,YB,11,10,3
GRH,Van Valkenburg,2013-05-02,122,38,WA,12,2,2
GRH,Van Valkenburg,2013-05-02,122,39,WA,12,0,NA
GRH,Van Valkenburg,2013-05-02,122,42,RM,12,0,NA
GRH,Van Valkenburg,2013-05-07,127,3,BE,12,2,12.2
GRH,Van Valkenburg,2013-05-07,127,6,TA,11,11,2.3
GRH,Van Valkenburg,2013-05-07,127,7,GB,12,8,1
GRH,Van Valkenburg,2013-05-07,127,9,RO,12,6,4
GRH,Van Valkenburg,2013-05-07,127,13,TA,12,4,2.5
GRH,Van Valkenburg,2013-05-07,127,14,LA,12,0,4
GRH,Van Valkenburg,2013-05-07,127,15,BE,12,12,10.7
GRH,Van Valkenburg,2013-05-07,127,16,WB,12,12,3
GRH,Van Valkenburg,2013-05-07,127,25,WB,12,8,3
GRH,Van Valkenburg,2013-05-07,127,27,BX,12,6,3
GRH,Van Valkenburg,2013-05-07,127,36,YB,12,12,7
